,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
676,FDY10,OUT013,1558.7114441767274
677,FDP12,OUT018,1056.8434775802034
678,NCN26,OUT049,2133.4438848206564
679,FDK44,OUT013,2431.849564531757
680,FDC28,OUT049,1923.2465812996236
681,FDJ41,OUT027,5586.394790225599
682,NCT29,OUT035,1656.873189758938
683,NCH42,OUT019,2445.5494733726173
684,FDU60,OUT018,3096.8162788092873
685,FDS02,OUT045,2660.4568689784837
686,FDC51,OUT046,2239.5493827766204
687,FDU03,OUT013,2635.0396702948565
688,FDX39,OUT045,3241.229490545622
689,NCY05,OUT010,-1046.7040028633683
690,NCL06,OUT027,5458.6802379595065
691,FDD32,OUT035,814.2515249417983
692,NCN41,OUT045,1826.3154982394924
693,NCX53,OUT049,2545.0339425992147
694,FDU57,OUT019,1185.6356437263084
695,FDQ23,OUT046,1718.333861678073
696,FDQ52,OUT045,3548.5794231302507
697,FDC14,OUT045,472.8864337933878
698,FDY09,OUT035,2593.227980068822
699,FDQ28,OUT045,2247.7377352738245
700,FDV25,OUT046,3541.2858503139882
701,FDJ07,OUT035,1722.6703215577525
702,DRB25,OUT049,1869.9120493071384
703,FDK52,OUT019,2308.141532047337
704,FDY52,OUT027,2742.9547486484416
705,FDB28,OUT046,3109.8112628507274
706,FDT36,OUT035,204.56999896776142
707,FDV25,OUT017,3384.4392607743403
708,NCN07,OUT027,3505.9690970474917
709,FDC57,OUT017,2946.445723606028
710,FDQ03,OUT018,4184.909674285018
711,FDU23,OUT017,2440.4325601337887
712,NCX41,OUT035,3160.0418092256714
713,NCD06,OUT035,422.88793291731776
714,FDW08,OUT045,1552.9419025629488
715,NCU29,OUT017,2355.87589535881
716,NCE06,OUT013,2318.70658177138
717,FDV52,OUT010,156.34354014709714
718,FDB02,OUT017,2670.846610999282
719,NCR18,OUT045,552.7175126242269
720,FDK16,OUT049,1859.8357336702934
721,NCQ29,OUT010,2195.2850064085233
722,FDZ01,OUT019,606.8467531665128
723,FDW27,OUT035,2127.7969440990537
724,FDD17,OUT018,4264.2852437712845
725,FDW39,OUT013,2717.7182533575524
726,DRH59,OUT045,1192.0778412604848
727,FDS52,OUT013,1472.7598943941762
728,FDU40,OUT027,4514.302880960875
729,NCF54,OUT013,2530.4997740576327
730,FDH46,OUT045,1569.896358409153
731,NCP14,OUT049,1768.6462834557367
732,FDH50,OUT049,3363.240278731705
733,DRF15,OUT010,899.8222929799639
734,FDV27,OUT027,2894.0692676630906
735,NCJ06,OUT049,2099.399463529864
736,FDN02,OUT018,3636.7956494273594
737,FDQ51,OUT049,1161.9714187350341
738,FDQ07,OUT017,3360.7144936493587
739,FDS45,OUT049,1952.5977751971816
740,NCJ06,OUT045,1656.6188005305223
741,FDD36,OUT035,1591.915604916642
742,FDY25,OUT045,2623.7254077901794
743,FDU52,OUT046,2469.7576447393753
744,DRK47,OUT017,3263.313386697322
745,NCL30,OUT017,1679.449040983848
746,FDN22,OUT035,3542.4103378846885
747,NCF30,OUT027,3354.42751629016
748,FDK03,OUT035,3754.4975200246245
749,FDT45,OUT017,735.0176089307733
750,NCC54,OUT027,5145.77586711607
751,FDP08,OUT018,3485.1508407945435
752,FDU44,OUT046,2642.7813017976137
753,DRG39,OUT035,535.518179478921
754,FDU32,OUT049,2239.4721620924565
755,FDY27,OUT049,2531.994067798595
756,NCP54,OUT013,1697.8690449454255
757,NCZ41,OUT049,2108.11733190515
758,DRL49,OUT013,2068.625048056318
759,FDI05,OUT018,1646.8721358694834
760,FDY56,OUT045,3636.7731342489496
761,DRC13,OUT013,1855.281457812507
762,NCV29,OUT017,2794.6291730501853
763,FDR24,OUT049,1618.7719499344657
764,FDZ34,OUT018,3393.4311440730316
765,FDP37,OUT035,1644.7679154752288
766,FDX08,OUT027,4305.329360606547
767,FDS57,OUT045,2032.2993689570726
768,NCG18,OUT049,1906.9745800257465
769,FDK25,OUT018,3051.3583053510806
770,FDH53,OUT049,1681.8776038594438
771,DRI59,OUT018,3959.9191925705045
772,FDA52,OUT046,2790.023297639241
773,FDT20,OUT010,-1151.8417286966196
774,FDE36,OUT019,1499.7728689642513
775,FDI24,OUT017,2585.38200232416
776,FDB28,OUT018,3543.0668188750706
777,FDV11,OUT017,2500.7704594600073
778,FDP01,OUT046,2474.29105778996
779,FDD34,OUT027,3950.041303802623
780,FDJ50,OUT027,2273.5113561769713
781,FDZ44,OUT013,1705.7836104978487
782,DRO59,OUT035,926.2338116770891
783,DRB48,OUT045,644.7929322164623
784,FDR21,OUT018,3195.3193942081707
785,NCE42,OUT010,2204.278240285152
786,FDO23,OUT046,1386.4145426457499
787,NCE30,OUT018,3706.0650302038807
788,FDQ22,OUT035,303.541009889532
789,FDY01,OUT045,1597.986521559771
790,FDS08,OUT017,2688.352171910951
791,FDG28,OUT018,4347.530704582756
792,FDQ51,OUT018,1460.9001477307022
793,FDB05,OUT017,3755.6317835352265
794,FDO56,OUT049,2104.800069024348
795,FDE02,OUT018,2116.5558659588614
796,FDN45,OUT017,3433.784505255697
797,FDS09,OUT013,604.2962463015049
798,NCA54,OUT018,3295.1113257924535
799,FDP09,OUT010,1756.3944934726405
800,FDC53,OUT045,1518.6174594820327
801,NCM55,OUT017,2763.229233089362
802,FDL09,OUT018,3087.327709576711
803,FDA11,OUT019,299.46022648370297
804,FDA50,OUT045,1358.3721872929912
805,FDC23,OUT017,2652.884403975116
806,FDE22,OUT049,2732.1252824477315
807,FDD23,OUT046,2986.716761868264
808,NCA29,OUT049,2993.69963990232
809,FDK38,OUT046,2364.2184143426725
810,DRC13,OUT046,2050.035514619169
811,NCP43,OUT049,3002.400611630941
812,FDX28,OUT049,1606.2094334852254
813,FDF08,OUT049,1661.62916934784
814,FDZ33,OUT046,2319.1394584878617
815,FDD10,OUT049,3039.2925027251495
816,FDO58,OUT017,2565.571934706057
817,FDI50,OUT017,3747.3897313020852
818,FDO58,OUT045,2634.7410885642225
819,FDX08,OUT013,2682.724449878031
820,NCK17,OUT010,-1064.957230069685
821,FDF39,OUT035,3984.557023448404
822,FDU45,OUT010,241.81627121165758
823,NCJ18,OUT018,2218.6846289397595
824,DRC27,OUT019,2693.8132419276853
825,DRC25,OUT035,1134.9169784754731
826,FDU59,OUT035,2178.770491308677
827,FDU28,OUT035,2861.9350991754272
828,NCP30,OUT046,657.3042540755779
829,FDB39,OUT018,1344.7106846633933
830,FDE41,OUT013,1165.4607360545713
831,DRH11,OUT010,-865.6475022686753
832,FDA58,OUT045,3318.709147384312
833,FDU50,OUT046,1847.952192823644
834,FDM34,OUT013,1826.8754843647191
835,FDM44,OUT027,3068.942466131442
836,FDR39,OUT045,2679.255233278947
837,FDM25,OUT045,2708.2068262306207
838,FDQ49,OUT049,2733.9280052108375
839,DRH25,OUT018,1433.190171717787
840,FDM09,OUT027,4138.004079219472
841,FDL44,OUT019,1400.0104618770224
842,NCR42,OUT018,1043.836011073473
843,DRL59,OUT046,903.4649648176339
844,FDX43,OUT013,2391.642073917712
845,DRK47,OUT010,1907.0281372002169
846,FDU48,OUT018,2529.3794569517663
847,FDY12,OUT045,623.6916356296896
848,NCN43,OUT018,2637.2815469409584
849,NCM55,OUT018,3310.102390073221
850,FDQ21,OUT027,2534.616255242301
851,FDX13,OUT035,3703.3459221712737
852,NCK30,OUT027,5366.48810234027
853,FDG20,OUT049,2904.9747680120186
854,DRG27,OUT017,450.63649129621234
855,FDY14,OUT018,4597.829087023056
856,FDP59,OUT035,1392.0940425932197
857,FDU60,OUT017,2337.7580165369445
858,NCC18,OUT019,1295.0508459068906
859,DRJ39,OUT017,3278.4127419133674
860,FDS07,OUT049,1867.7371233681613
861,FDM08,OUT027,4953.543951875916
862,FDP51,OUT045,1636.0823644509421
863,FDU16,OUT035,1015.7359487329111
864,FDH12,OUT013,1471.7208070547326
865,DRE48,OUT010,1676.7382109748619
866,NCL42,OUT027,5209.642290448937
867,FDR21,OUT045,2508.545171116743
868,NCW29,OUT035,1829.585526947462
869,FDO11,OUT013,3815.77544846161
870,NCM31,OUT049,2376.4305268827065
871,FDV35,OUT019,1119.694921649124
872,FDF58,OUT017,1047.625697660937
873,NCE43,OUT049,2813.3404731544492
874,FDA02,OUT035,2072.0298658994375
875,DRL37,OUT010,-910.0419764123945
876,FDR24,OUT018,1918.7297475262458
877,FDW59,OUT049,1609.4702144335552
878,FDS22,OUT049,931.1060740225445
879,FDW24,OUT017,555.5343661240286
880,FDU24,OUT035,1137.9449505632829
881,FDA21,OUT027,4363.944292180669
882,FDH58,OUT027,3284.580769275204
883,FDW36,OUT018,2086.820956455712
884,FDI45,OUT027,4145.578773825018
885,FDU01,OUT018,2772.4316640380825
886,FDF35,OUT027,3003.3922345785318
887,FDU43,OUT019,2569.8268680850288
888,FDE24,OUT019,1045.4256995612732
889,FDK50,OUT049,2832.378179047464
890,FDG31,OUT045,1105.6995173156015
891,FDC60,OUT045,1490.938963238105
892,FDL36,OUT013,1215.2337720199928
893,FDP21,OUT013,2871.5550589022073
894,FDW16,OUT045,1384.141452336432
895,FDX02,OUT017,3332.631573235216
896,FDQ58,OUT027,4045.4982855604103
897,FDT51,OUT046,1895.450299778346
898,FDD59,OUT049,1436.0218267197313
899,NCM42,OUT018,2199.6713429299334
900,FDA57,OUT018,1058.8348979509556
901,FDZ48,OUT035,1541.4529629646033
902,FDE46,OUT045,2142.792818374885
903,NCZ30,OUT019,878.597319470709
904,FDB56,OUT017,2803.6122636037217
905,FDA25,OUT027,3094.551206897184
906,FDD20,OUT013,1186.270670006342
907,FDL25,OUT013,1199.722261598696
908,NCO18,OUT049,3009.3869252981503
909,FDJ45,OUT017,241.92707568896407
910,FDR12,OUT035,2485.784441805135
911,NCF19,OUT010,-963.7871035843019
912,FDK25,OUT046,2602.7666831213546
913,NCR17,OUT046,1825.701117427499
914,FDC52,OUT046,2709.182675842719
915,NCA54,OUT017,2707.8171513714383
916,FDR45,OUT010,2243.821655714425
917,NCM19,OUT049,1955.3451200634845
918,FDF39,OUT027,5704.594686758877
919,FDX23,OUT049,1740.908967479377
920,FDD58,OUT027,3006.233011941055
921,FDX28,OUT013,1227.0780393050577
922,NCD31,OUT013,2373.0020601362303
923,FDU57,OUT018,2863.339061320875
924,FDI27,OUT046,846.6276943152203
925,NCM42,OUT046,1772.3922822272916
926,FDD32,OUT027,2813.23754888196
927,FDI34,OUT013,3397.618088519678
928,NCM29,OUT049,2257.0629286809085
929,FDG46,OUT018,2325.8266680868146
930,DRC01,OUT010,-733.8785789477289
931,FDB15,OUT027,5452.202556085927
932,NCA17,OUT027,3815.9160213382256
933,FDF10,OUT046,2230.698288345008
934,FDR26,OUT027,4224.085796164869
935,FDI02,OUT049,1894.9148744832116
936,NCM54,OUT010,581.3089375029266
937,FDF14,OUT013,2161.830315584656
938,FDJ33,OUT010,162.24574996215142
939,FDM20,OUT035,3659.0714578946627
940,FDC03,OUT027,4509.524826311901
941,NCX05,OUT046,1849.0058112834236
942,NCM41,OUT027,2842.323364170512
943,NCU29,OUT010,937.5236746326401
944,FDQ59,OUT017,1360.677969556809
945,FDH46,OUT010,197.63272263628403
946,FDH09,OUT013,562.0853070816752
947,NCD06,OUT045,428.03929119258254
948,FDC15,OUT035,2032.1694025764596
949,DRD37,OUT027,2305.6811675850067
950,FDT28,OUT027,3751.88472296816
951,FDR28,OUT027,4051.980326022412
952,FDT38,OUT017,1170.9677956998355
953,FDV34,OUT027,2689.406463564987
954,FDY52,OUT035,-473.70603410058106
955,FDB34,OUT013,1165.6865677339558
956,DRL23,OUT018,2140.0817558505246
957,DRB24,OUT046,2462.8771138423635
958,FDJ50,OUT046,930.9704583235256
959,FDQ49,OUT035,2239.080984979289
960,FDP20,OUT035,1633.063162292647
961,FDV19,OUT027,4001.3999233605864
962,NCR54,OUT045,2900.225730855689
963,FDO09,OUT010,2337.568969649793
964,FDS57,OUT018,2626.525138890281
965,FDN10,OUT049,2062.4812561068265
966,FDV23,OUT049,2093.0413350893923
967,FDY28,OUT049,3414.9048497838153
968,DRG51,OUT013,2380.5715289783866
969,FDD45,OUT019,149.599202748161
970,NCL18,OUT027,4331.144386981734
971,NCM29,OUT013,1872.7965313596349
972,FDF17,OUT027,4502.0332101994045
973,FDE22,OUT017,2604.2985364625733
974,FDQ22,OUT017,597.0157301125387
975,FDS01,OUT013,2753.6342738925237
976,FDW35,OUT027,2132.118284654958
977,FDJ33,OUT046,2039.1349385244184
978,NCF54,OUT035,2430.869932273184
979,FDE09,OUT013,1653.076929017907
980,NCE06,OUT045,2414.7144529608395
981,DRH49,OUT049,1602.1253618380192
982,FDY43,OUT045,2291.6066763977306
983,NCT05,OUT017,3686.2658905662684
984,FDZ34,OUT045,2677.248680684288
985,FDL38,OUT017,1197.0949586456416
986,FDZ31,OUT017,2608.2745358134557
987,FDR14,OUT035,525.9840756936321
988,NCN54,OUT049,1442.254533395941
989,NCC42,OUT027,3612.1319761241148
990,FDK08,OUT017,1857.335525761905
991,FDP59,OUT013,1508.8494970843433
992,FDV22,OUT035,2264.6383796006717
993,FDD33,OUT035,3291.7276697376738
994,DRE60,OUT027,4879.072558749493
995,FDK52,OUT046,3566.1043891610425
996,FDA02,OUT017,2253.247749536977
997,FDM56,OUT049,1905.7053132277092
998,FDE57,OUT035,1927.4550403077685
999,FDM32,OUT045,1358.5258649724108
1000,NCQ30,OUT027,3372.2094715901794
1001,FDQ27,OUT027,2905.002392424896
1002,FDT60,OUT027,3382.811521937883
1003,FDU43,OUT049,3981.348572965174
1004,NCO55,OUT035,1388.7957912703603
1005,FDG02,OUT045,3077.121769078439
1006,FDJ28,OUT013,2888.7617121691337
1007,FDP40,OUT045,1569.5252682563853
1008,FDJ38,OUT045,2810.595352065583
1009,NCC54,OUT017,3462.0909814825363
1010,NCZ41,OUT046,1945.1771921306522
1011,FDK38,OUT019,1402.2318024755814
1012,FDU52,OUT013,2226.7978981124934
1013,FDC40,OUT046,1235.9475253536093
1014,NCR30,OUT017,873.7479240426131
1015,NCN18,OUT017,1300.4370226140336
1016,FDB50,OUT035,869.4361509604591
1017,FDG04,OUT013,2783.520157940677
1018,FDR26,OUT035,2490.763768166697
1019,NCT17,OUT018,3376.127689396311
1020,FDX35,OUT027,5007.1987434034945
1021,FDS12,OUT046,1960.5281595451606
1022,NCZ29,OUT027,3371.869727858092
1023,FDB38,OUT010,1282.2911191007188
1024,FDP12,OUT013,413.2870159107892
1025,FDP22,OUT046,801.8062060741789
1026,FDS26,OUT018,4478.925306856663
1027,FDR52,OUT046,3096.3318891268527
1028,DRJ13,OUT046,2558.6453228979826
1029,FDU48,OUT027,3493.3522932944306
1030,FDE29,OUT035,605.7422341166379
1031,NCT29,OUT049,2092.459346357993
1032,DRK37,OUT018,3488.7485286950155
1033,FDK55,OUT046,1435.63162062247
1034,FDR07,OUT046,1536.8089716283175
1035,FDO21,OUT027,5022.007467990326
1036,FDK46,OUT049,4281.366837908903
1037,FDB12,OUT045,1492.1937653279747
1038,FDT31,OUT027,4438.64036138417
1039,FDJ33,OUT045,1884.4070608522284
1040,FDC26,OUT027,3073.4105952274917
1041,NCQ02,OUT045,3078.776579700383
1042,FDP08,OUT010,1337.4279778392201
1043,FDB11,OUT027,4942.440571979943
1044,FDV55,OUT013,2037.3039870651746
1045,FDW20,OUT049,2175.9273382598644
1046,NCJ18,OUT019,556.8247815867437
1047,FDC41,OUT018,1604.3148136306756
1048,FDE14,OUT027,3042.9827639240907
1049,FDG35,OUT013,2911.302594568926
1050,FDF45,OUT035,670.3706834064831
1051,FDS19,OUT027,2677.0270962502645
1052,FDS58,OUT019,1547.6923041888017
1053,FDA26,OUT017,3379.035561682629
1054,FDM32,OUT049,1648.1927722919365
1055,FDL45,OUT046,2059.5055906248745
1056,FDZ55,OUT049,2693.4400714628214
1057,FDY37,OUT049,2468.0489926828077
1058,FDO46,OUT046,3244.5695654711003
1059,FDQ60,OUT046,1928.6084743808806
1060,FDA19,OUT018,2511.9032235804348
1061,FDL15,OUT046,2478.833920384715
1062,FDM10,OUT018,3713.3934731984255
1063,NCL05,OUT017,569.6668066540974
1064,DRK49,OUT010,-884.4135393035507
1065,NCE18,OUT027,5441.031683307538
1066,FDG40,OUT049,775.6078176804839
1067,DRI59,OUT045,3221.7893138016107
1068,FDK28,OUT035,3731.0386009343647
1069,NCD06,OUT019,-535.4900759453453
1070,FDO11,OUT019,2846.3615673370136
1071,FDK27,OUT046,1963.612944709444
1072,FDT43,OUT027,2273.078425997883
1073,FDD38,OUT018,2334.697085538775
1074,FDA16,OUT049,3673.5588989329126
1075,FDL14,OUT027,3923.978245177164
1076,NCM17,OUT049,875.1855919891965
1077,FDD20,OUT045,1848.2852403993104
1078,FDA40,OUT045,1295.0110957818745
1079,FDL43,OUT045,988.5475291723662
1080,FDV15,OUT045,1263.4860031644878
1081,FDE52,OUT046,1553.462386495993
1082,NCL17,OUT010,498.6212960290593
1083,NCJ31,OUT045,3330.14907278185
1084,FDR60,OUT045,853.5473198434048
1085,NCA18,OUT035,1539.134163432079
1086,FDS21,OUT027,2521.6836732890247
1087,FDW09,OUT035,1028.4201302713216
1088,FDL26,OUT035,2160.4833449002263
1089,FDS47,OUT018,1759.5529489615321
1090,FDC39,OUT046,3057.569213366211
1091,FDT51,OUT035,1585.503456774935
1092,FDK40,OUT035,3996.6789310685763
1093,NCG19,OUT045,3269.978456913873
1094,FDZ07,OUT046,1027.2150443923979
1095,FDF08,OUT027,2879.981567838974
1096,FDO04,OUT013,729.3069093448266
1097,FDK41,OUT018,1717.8253476913715
1098,FDP15,OUT049,4125.812076435865
1099,NCD43,OUT018,2260.0052159645725
1100,NCP18,OUT013,2151.3066278543347
1101,FDZ51,OUT046,1465.0475776981507
1102,DRH13,OUT035,1469.4902416461362
1103,FDF38,OUT045,562.00104564698
1104,NCI43,OUT045,637.3016077963837
1105,FDM38,OUT027,2254.588388275165
1106,FDS03,OUT013,830.8732345154617
1107,DRJ47,OUT017,2421.112348782977
1108,FDT50,OUT010,-262.6482490374002
1109,FDV02,OUT046,2689.191943359648
1110,NCG18,OUT017,1453.014874696982
1111,FDW52,OUT046,2641.3017420988067
1112,FDS40,OUT035,466.60839184349385
1113,FDN31,OUT017,2683.8618312855915
1114,FDA37,OUT045,1719.4355836923944
1115,FDA15,OUT046,3986.9931423475728
1116,FDL39,OUT046,2931.8459336993174
1117,FDJ53,OUT045,1968.0539296119134
1118,FDX22,OUT013,3202.4616249588034
1119,NCZ42,OUT045,3802.1192920713393
1120,FDD56,OUT027,4202.660699902704
1121,FDD40,OUT017,3114.0882329169926
1122,FDS50,OUT013,3196.0304944969294
1123,NCN14,OUT013,2795.582587318458
1124,FDT15,OUT013,2747.4126644201046
1125,NCS18,OUT027,3088.0442007081906
1126,NCO26,OUT010,139.44937685516874
1127,FDF58,OUT018,1629.9473493683024
1128,NCB19,OUT013,1134.743158961705
1129,FDH26,OUT017,2129.970979742498
1130,DRB24,OUT027,3810.5577705516484
1131,FDA49,OUT018,1811.7771803631247
1132,FDB32,OUT045,1579.6623480715573
1133,FDI36,OUT017,3111.316844433676
1134,NCA17,OUT010,921.5505591408686
1135,FDH22,OUT013,1657.7512034076303
1136,NCM26,OUT018,2175.8720764735394
1137,FDT15,OUT027,4370.123842006995
1138,FDB16,OUT018,1803.431722954662
1139,NCP54,OUT027,3334.0043736254875
1140,FDJ36,OUT013,1374.1402333795072
1141,FDO28,OUT045,1913.0524158201706
1142,FDU09,OUT013,703.2749310548061
1143,FDF29,OUT017,2113.711667869093
1144,FDY08,OUT013,1968.1455945449202
1145,DRJ59,OUT018,1173.8774312421085
1146,FDT23,OUT027,2695.5053941364504
1147,FDU15,OUT018,1244.7135691186638
1148,FDT47,OUT013,1475.5191584371341
1149,FDI53,OUT019,2008.6917566220886
1150,FDR59,OUT018,4582.849141994273
1151,FDD53,OUT035,415.27953168789065
1152,FDY51,OUT017,3241.8649677975563
1153,FDT04,OUT049,696.809769735217
1154,FDU51,OUT049,2910.3526359574576
1155,FDG14,OUT035,2122.2997884498786
1156,NCU06,OUT045,3313.990796406083
1157,DRG25,OUT046,2954.854073830996
1158,DRH49,OUT035,1183.385091910088
1159,FDN15,OUT035,2044.6845343827085
1160,FDL43,OUT018,1687.8001645091629
1161,NCT18,OUT049,3058.020091138654
1162,NCB31,OUT013,3824.6543499722598
1163,FDK57,OUT035,1527.9207488933
1164,FDY04,OUT019,1424.0669162288937
1165,NCP54,OUT046,1922.1441610595248
1166,FDF41,OUT013,3567.7349091772967
1167,FDM01,OUT045,1643.2768495704079
1168,FDW03,OUT045,1639.632167807412
1169,FDF28,OUT045,1892.6653585572676
1170,FDY37,OUT017,2154.345706808505
1171,FDQ03,OUT017,3608.4729864527408
1172,FDP51,OUT027,3321.4468151934843
1173,FDJ40,OUT017,1621.3423082023555
1174,FDC32,OUT049,1629.247558892737
1175,DRI49,OUT027,2549.4957332057743
1176,NCW54,OUT017,650.9973195117984
1177,FDF09,OUT017,521.9803191767567
1178,FDP45,OUT018,4433.4239279813755
1179,DRJ23,OUT018,3408.3982664852274
1180,FDS59,OUT017,1535.288280311552
1181,FDY08,OUT046,2189.254016992694
1182,FDX16,OUT049,2479.7916191470613
1183,FDY16,OUT018,3313.738386983522
1184,FDK32,OUT035,2016.5192458005276
1185,FDQ22,OUT013,400.08788110296206
1186,NCC31,OUT018,3036.3820832182046
1187,FDG58,OUT049,2603.8214844505605
1188,DRF48,OUT013,2764.969871909467
1189,DRH36,OUT049,1404.4621723192347
1190,NCR30,OUT035,903.4490771872762
1191,FDB03,OUT019,2512.7941644074476
1192,FDZ28,OUT027,3483.3284474984266
1193,FDR35,OUT017,2965.8152425412554
1194,DRD15,OUT027,5081.246879911418
1195,FDJ33,OUT019,789.2643679677954
1196,FDA56,OUT010,177.34318610315108
1197,FDP56,OUT046,821.5740681933854
1198,NCT30,OUT046,812.2907896834746
1199,FDK15,OUT017,1431.4459862518506
1200,FDH44,OUT018,2213.2336366305
1201,FDV01,OUT013,2228.2210039102483
1202,DRG03,OUT017,2244.9656827316617
1203,FDG50,OUT027,2898.554719118589
1204,FDR16,OUT010,1519.508502413938
1205,FDZ60,OUT046,1662.5720906733723
1206,DRG03,OUT045,2290.879073246005
1207,FDS56,OUT018,4651.454487083112
1208,FDU33,OUT045,457.2447115525465
1209,DRD27,OUT035,1426.1638029754056
1210,FDW22,OUT046,3079.9103982346683
1211,DRA24,OUT045,2515.556963314895
1212,FDF38,OUT049,847.0483297986044
1213,FDX48,OUT013,2289.4565491220246
1214,FDS58,OUT018,3142.8574651242034
1215,FDC32,OUT046,1474.0441117686516
1216,NCQ29,OUT045,3935.9511767469266
1217,DRK39,OUT018,1822.0189280809668
1218,NCS38,OUT017,1757.054051762571
1219,DRO47,OUT013,1485.4168734728314
1220,DRG27,OUT027,2030.9331247952132
1221,FDC57,OUT027,4486.406242433517
1222,FDS55,OUT046,2345.8147379962043
1223,NCJ06,OUT018,2359.0188287395326
1224,FDO01,OUT019,983.3669486728054
1225,NCM55,OUT045,2768.6930207235623
1226,FDC52,OUT049,2863.227094197935
1227,FDQ15,OUT045,1054.799299368073
